CUSTOMER_NO;customer_name;CUSTOMER_SITE_NO;customer_site_name;site_address;CUSTOMER_WORKSITE_NO;CONTRACT_NO;CONTRACT;SERVICE_LINE_FIN;SERVICE_LINE_ENG;WO_NO;WO_PARENT_ID;WORK_ORDER_TYPE;WORK_ORDER_TYPE_ENG;ASSIGNMENT_TYPE;ASSIGNMENT_TYPE_ENG;PRIORITY_ID;WORK_DESCRIPTION;WORK_ORDER_DESCRIPTION;WORK_ORDER_PERFORMED_ACTION;WORK_TYPE_DESCRIPTION_FIN;WORK_TYPE_DESCRIPTION_ENG;PM_NO;PM_ACTION_DESCR;WORK_STARTED_DATETIME;WORK_FINISHED_DATETIME;WORK_FINISHED_DAYS;SLA_REQUIRED_START_DATETIME;SLA_REQUIRED_END_DATETIME;IS_SLA_VIOLATION;WORKTIME_HOURS;WORK_INVOICABLE;IS_SUBCONTRACTOR_WORK
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;3108483;KT;Kiinteistötekniikka;Technical services;52415678;52415678;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;4;IV puolelta selvitys mistä johtuu. Tehdasalueen koneiden 301,302,304 LTO HS melkoa alhaisia. Smarttikin hälytellyt useean otteeseen. 301TK. 22, 302TK. 31, 304TK. 30 prosenttia. 2 konetta joilla paremmat hyötysuhteet on 303TK. 55 ja 305TK. 50 prosenttia  Huoltomies: [NAME] [PHONE];Venttiilitehdas LTO tarkistukset;9975398 [NAME]: [NAME],302,304 LTO HS melkoa alhaisia.  Smarttikin hälytellyt useean otteeseen.  301TK. 22, 302TK. 31, 304TK. 30 prosenttia.  2 konetta joilla paremmat hyötysuhteet on 303TK. 55 ja 305TK. 50 prosenttia Tehty työ:  LTO tarkastukset.;Korjaus ja kunnossapito ilmanvaihto;Repairs and maintenance ventilation;;;31.1.2024 10:59;27.2.2024 11:18;;7.2.2024 8:45;;0;9.33;TOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52427150;52427150;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;31.1.2024 11:02;31.1.2024 14:35;0.15.00;2.2.2024 3:28;2.2.2024 3:28;0;3.55;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;1104440;KH;Kiinteistöhuolto;Property maintenance;52410869;52410869;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Kiireellinen ! FAT CRYO keskusvesijärjestelmästä tuleva syöttöputki katkennut liitoksesta. Tuotantoseis KIIREELLINEN! alue: FAT CRYO tuotanto seis;Kiireellinen ! FAT CRYO keskusvesijärjestelmästä tuleva syöt;Käännetty putkipuolelle.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;31.1.2024 7:29;31.1.2024 7:30;0.00.00;6.2.2024 18:08;;0;0.02;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;6287251;6287251;EH-työ;Scheduled work;DS-osoitus;Dynamically scheduled;2;Valmet pahvikierros, 2xvk ti/to;Ulkoal. puhtaanapito käsin P1- P6;Kierretty modulit ;Ulkoalueiden ja viheralueiden ylläpito;Outdoor area and green area maintenance;534323;Ulkoal. puhtaanapito käsin P1- P6;30.1.2024 9:04;30.1.2024 11:04;0.08.00;30.1.2024 7:00;6.2.2024 0:00;1;2.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52418190;52418190;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Turvapalvelut;Security services;;;30.1.2024 7:30;30.1.2024 16:00;0.35.00;1.2.2024 3:22;1.2.2024 3:22;1;8.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52417054;52417054;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 6:00;30.1.2024 9:40;0.15.00;1.2.2024 3:17;1.2.2024 3:17;0;3.66;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52419783;52419783;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 5:00;30.1.2024 13:00;0.33.00;1.2.2024 3:31;1.2.2024 3:31;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;1104440;KH;Kiinteistöhuolto;Property maintenance;6287448;6287448;EH-työ;Scheduled work;DS-osoitus;Dynamically scheduled;3;Yleinen kiinteistön tiloihin liittyvien teknisten laitteiden huoltotoiminta, jolloin suoritetaan kiireelliset pienehköt ehkäisevät ja ylläpitävät korjaus- ja huoltotoimenpiteet (esim. ruuvien kiristykset, voitelut ja pienehköt korjaustyöt). Kiinteistön seinien, katto- ja piharakenteiden ulkopuolinen tarkkailu. Ulkovaloautomatiikan hoito. Ilmanvaihtojärjestelmien hoito  Sähköjärjestelmien hoito Lamppujen, loisteputkien ym. vaihto Lämpökeskusten hoito Lämmitysjärjestelmien hoito Vesi- ja viemärijärjestelmien hoito Jäähdytysjärjestelmien hoito Kylmäjärjestelmien hoito [NAME] hoito [NAME], sähkölukottomat ovet Hissien toiminnan seuranta;Viikkokierros;Tehty.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;430479;Viikkokierros;30.1.2024 7:29;30.1.2024 21:23;0.58.00;30.1.2024 0:00;3.2.2024 23:59;1;13.90;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52419254;52419254;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 8:34;30.1.2024 14:00;0.23.00;1.2.2024 3:28;1.2.2024 3:28;0;4.93;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52417014;52417014;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 10:10;30.1.2024 13:51;0.15.00;1.2.2024 3:16;1.2.2024 3:16;1;3.68;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52418901;52418901;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 5:00;30.1.2024 13:00;0.33.00;1.2.2024 3:26;1.2.2024 3:26;0;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52422122;52422122;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 8:23;30.1.2024 13:58;0.23.00;1.2.2024 3:41;1.2.2024 3:41;0;5.08;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;52410054;52410054;Tilaustyö;On-demand work;;;3;nostin tarkastus alihankinta;nostin tarkastus alihankinta;nostin tarkastus alihankinta [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;30.1.2024 10:25;30.1.2024 10:25;0.00.00;6.2.2024 10:24;;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52422249;52422249;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 5:58;30.1.2024 8:23;0.10.00;1.2.2024 3:42;1.2.2024 3:42;1;2.41;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52419416;52419416;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 6:00;30.1.2024 14:00;0.33.00;1.2.2024 3:29;1.2.2024 3:29;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52419346;52419346;Tilaustyö;On-demand work;;;;[NAME] 1 082,60 eur, Honkatalot 566,57 eur;vuosikellotyöt 02 2024;Vuosikellotyöt 02 2024;Siivouksen lisäpalvelut;Additional cleaning services;;;30.1.2024 10:49;30.1.2024 14:08;0.14.00;1.2.2024 3:29;1.2.2024 3:29;0;3.31;TOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52418970;52418970;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 12:30;30.1.2024 14:00;0.06.00;1.2.2024 3:27;1.2.2024 3:27;1;1.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52418220;52418220;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;30.1.2024 8:00;30.1.2024 16:00;0.33.00;1.2.2024 3:23;1.2.2024 3:23;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;52410014;52410014;Tilaustyö;On-demand work;;;4;Laite tai johto viallinen // Nh teho projektori ei toimi, NH Teho, Kerros 1 / Pyyntö lähetetty palvelunapista // ;Laite tai johto viallinen;Välitetään viesti Cgi:n pojille,hoitavat tykit;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;30.1.2024 10:51;30.1.2024 10:55;0.00.00;6.2.2024 10:03;;0;;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52421514;52421514;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 5:00;30.1.2024 11:00;0.25.00;1.2.2024 3:38;1.2.2024 3:38;1;4.36;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52418427;52418427;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 6:00;30.1.2024 14:00;0.33.00;1.2.2024 3:24;1.2.2024 3:24;0;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52416873;52416873;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 5:00;30.1.2024 12:30;0.31.00;1.2.2024 3:16;1.2.2024 3:16;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;3108483;KT;Kiinteistötekniikka;Technical services;52409918;52409918;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;3;Kohteeseen heti. [NAME] keskusvesijärjestelmän syöttöputki katkennut liitoksesta. Tuotanto on seis.;[NAME] keskusvesijärjestelmän syöttöputki katkennut;FIMX: 9975888 [NAME]: [NAME];Korjaus ja kunnossapito lämpö ja vesi;Repairs and maintenance heating and water systems;;;30.1.2024 9:17;30.1.2024 15:34;0.26.00;30.1.2024 9:15;;1;5.77;TOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;52409818;52409818;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;4;;Hiekoitus laatikoiden täyttö;Hiekoitus laatikot täytetty, kiinteistön omasta hiekka kasasta;Ulkoalueiden talvikunnossapito;Winter maintenance of outdoor areas;;;30.1.2024 8:23;30.1.2024 8:44;0.01.00;6.2.2024 8:20;;0;0.35;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52418041;52418041;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 5:30;30.1.2024 13:30;0.33.00;1.2.2024 3:22;1.2.2024 3:22;1;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52419368;52419368;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 6:34;30.1.2024 8:34;0.08.00;1.2.2024 3:29;1.2.2024 3:29;1;2.00;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52419468;52419468;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 6:08;30.1.2024 10:19;0.17.00;1.2.2024 3:29;1.2.2024 3:29;1;4.18;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52421508;52421508;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 9:44;30.1.2024 13:39;0.16.00;1.2.2024 3:38;1.2.2024 3:38;0;3.91;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52421631;52421631;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 5:39;30.1.2024 9:14;0.15.00;1.2.2024 3:39;1.2.2024 3:39;1;3.58;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52418987;52418987;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.1.2024 6:00;30.1.2024 12:00;0.25.00;1.2.2024 3:27;1.2.2024 3:27;1;6.00;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;3108483;KT;Kiinteistötekniikka;Technical services;52401484;52401484;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;3;FIMX: [PHONE]v 16AH Pistokkeen siirtäminen lähemmäs porakonetta. Pora oli siiretty uuteen paikkaan nyt johto ei ylety pistokkeeseen.  Ilmoittaja: [NAME];400v 16AH Pistokkeen siirtäminen lähemmäs porakonetta.;FimX:  9974514 Kohde: [NAME] 229 [NAME]: [NAME];Korjaus ja kunnossapito sähkö;Repairs and maintenance electrical;;;30.1.2024 11:32;30.1.2024 15:30;0.17.00;5.2.2024 13:21;;0;3.97;TOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52418028;52418028;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 5:30;29.1.2024 13:30;0.33.00;1.2.2024 3:21;1.2.2024 3:21;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52421906;52421906;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 7:20;29.1.2024 13:20;0.25.00;1.2.2024 3:40;1.2.2024 3:40;0;5.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52414807;52414807;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 6:00;29.1.2024 9:40;0.15.00;31.1.2024 3:32;31.1.2024 3:32;1;3.66;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52422025;52422025;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 5:20;29.1.2024 7:20;0.08.00;1.2.2024 3:41;1.2.2024 3:41;1;2.00;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52418785;52418785;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 5:16;29.1.2024 13:16;0.33.00;1.2.2024 3:26;1.2.2024 3:26;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52413050;52413050;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 5:00;29.1.2024 14:00;0.38.00;31.1.2024 3:24;31.1.2024 3:24;1;8.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;1104440;KH;Kiinteistöhuolto;Property maintenance;52391769;52391769;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;3;Heavy puolella uuden koneen Bost takana on altaan vesiputkesta otettu haara joka on katkaistu ja tulppaamatta ja ainoastaan sulun takan. Poistetaan ylimääräinen haara putkesta.;Heavy puolella uuden koneen Bost takana on altaan vesiputkes;Käännetty putkipuolelle.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.1.2024 8:24;29.1.2024 8:24;0.00.00;29.1.2024 15:34;;0;0.00;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52418209;52418209;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;29.1.2024 7:39;29.1.2024 11:19;0.15.00;1.2.2024 3:22;1.2.2024 3:22;1;3.66;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52411940;52411940;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 5:03;29.1.2024 13:30;0.35.00;31.1.2024 3:18;31.1.2024 3:18;1;7.95;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52419663;52419663;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 5:00;29.1.2024 13:00;0.33.00;1.2.2024 3:30;1.2.2024 3:30;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52411054;52411054;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 5:00;29.1.2024 11:00;0.25.00;31.1.2024 3:14;31.1.2024 3:14;0;4.16;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;52390683;52390683;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Laite tai johto viallinen // Wc tukossa, Mod 30 vanha miesten wc, Kerros 1 / Pyyntö lähetetty palvelunapista // ;Laite tai johto viallinen;Hoidettu;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.1.2024 10:49;2.2.2024 22:17;4.48.00;2.2.2024 5:10;;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;1104440;KH;Kiinteistöhuolto;Property maintenance;52391773;52391773;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;3;[NAME] puolella uudelle Bost koneen jähdytysnestesäiliölle magneettiventtiilillinen veden täyttö.;[NAME] puolella uudelle Bost koneen jähdytysneste;Käännetty putkipuolelle.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.1.2024 7:06;29.1.2024 8:22;0.05.00;29.1.2024 15:38;;0;1.27;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52418463;52418463;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Turvapalvelut;Security services;;;29.1.2024 7:30;29.1.2024 16:00;0.35.00;1.2.2024 3:24;1.2.2024 3:24;0;8.00;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;3108483;KT;Kiinteistötekniikka;Technical services;52374381;52374381;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;3;FIMX: 9968827  [NAME]. H oven viereiset sähkökaapit, pistokkeet. Katosta valui vettä. Pikainen tarkastus näille pisteille, kun veden tulo saatu korjattua, ettei jää vettä pistokkeisiin.  Ilmoittaja: [NAME];[NAME]. H oven viereiset sähkökaapit,;FIMX: 9968827 Kohde: [NAME] 229 Tilattu työ: [NAME]. H oven viereiset sähkökaapit, pistokkeet. Katosta valui vettä. Pikainen tarkastus näille pisteille, kun veden tulo saatu korjattua, ettei jää vettä pistokkeisiin. Tehty työ: Vesivahinko alueen sähkölaitteiden tarkastus  Yksi pr.ryhmä merkkaamaton ,tämän selvitys ja merkkaus  Työseurantalaite vikaantunut vedestä ,tästä ilmoitettu [NAME] sähkölaitteet kunnossa. Työ valmis;Korjaus ja kunnossapito sähkö;Repairs and maintenance electrical;;;29.1.2024 11:54;29.1.2024 15:23;0.15.00;30.1.2024 12:04;;0;3.47;TOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;1104440;KH;Kiinteistöhuolto;Property maintenance;52386396;52386396;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Tapahtuma tai huomio Poistokanavan paine näyttää virheellisesti 1Pa ja käyttää poistopuhallinta turhaan 100% säädöllä. Onko painelähettimestä irronnut letku tai onko se mennyt rikki? Tarkastus kohteessa.;Tapahtuma tai huomio Poistokanavan paine näyttää virheellise;Poistokanavan paine näyttää virheellisesti 1Pa ja käyttää poistopuhallinta turhaan 100% säädöllä. Onko painelähettimestä irronnut letku tai onko se mennyt rikki? Tarkastus kohteessa. // Letku irronnut. Laitettu takaisin paikalleen.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.1.2024 20:20;29.1.2024 20:21;0.00.00;2.2.2024 5:00;;0;0.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52412015;52412015;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 8:00;29.1.2024 14:00;0.25.00;31.1.2024 3:19;31.1.2024 3:19;1;5.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;52418084;52418084;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;29.1.2024 11:49;29.1.2024 15:39;0.16.00;1.2.2024 3:22;1.2.2024 3:22;1;3.83;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;52414742;52414742;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.1.2024 10:10;29.1.2024 14:09;0.17.00;31.1.2024 3:31;31.1.2024 3:31;0;3.98;EPÄTOSI;EPÄTOSI
